,reaction_id,subsystem
3994,r_2990_REV,Glycerolipid metabolism
3995,r_2991,Glycerolipid metabolism
3996,r_2991_REV,Glycerolipid metabolism
3997,r_2992,Glycerolipid metabolism
3998,r_2992_REV,Glycerolipid metabolism
3999,r_2993,Glycerolipid metabolism
4000,r_2993_REV,Glycerolipid metabolism
4001,r_2994,Glycerolipid metabolism
4002,r_2994_REV,Glycerolipid metabolism
4003,r_2995,Glycerolipid metabolism
4004,r_2995_REV,Glycerolipid metabolism
4005,r_2996,Glycerolipid metabolism
4006,r_2996_REV,Glycerolipid metabolism
4007,r_2997,Glycerolipid metabolism
4008,r_2997_REV,Glycerolipid metabolism
4009,r_2998,Glycerolipid metabolism
4010,r_2998_REV,Glycerolipid metabolism
4011,r_2999,Glycerolipid metabolism
4012,r_2999_REV,Glycerolipid metabolism
4013,r_3000,Glycerolipid metabolism
4014,r_3000_REV,Glycerolipid metabolism
4015,r_3001,Glycerolipid metabolism
4016,r_3001_REV,Glycerolipid metabolism
4017,r_3002,Glycerolipid metabolism
4018,r_3002_REV,Glycerolipid metabolism
4019,r_3003,Glycerolipid metabolism
4020,r_3003_REV,Glycerolipid metabolism
4021,r_3004,Glycerolipid metabolism
4022,r_3004_REV,Glycerolipid metabolism
4023,r_3005,Glycerolipid metabolism
4024,r_3005_REV,Glycerolipid metabolism
4025,r_3006,Glycerolipid metabolism
4026,r_3006_REV,Glycerolipid metabolism
4027,r_3007,Glycerolipid metabolism
4028,r_3007_REV,Glycerolipid metabolism
4029,r_3008,Glycerolipid metabolism
4030,r_3008_REV,Glycerolipid metabolism
4031,r_3009,Glycerolipid metabolism
4032,r_3009_REV,Glycerolipid metabolism
4033,r_3010,Glycerolipid metabolism
4034,r_3010_REV,Glycerolipid metabolism
4035,r_3011,Glycerolipid metabolism
4036,r_3011_REV,Glycerolipid metabolism
4037,r_3022,Glycerophospholipid metabolism
4038,r_3023,Glycerophospholipid metabolism
4039,r_3024,Glycerophospholipid metabolism
4040,r_3025,Glycerophospholipid metabolism
4041,r_3026,Glycerophospholipid metabolism
4042,r_3027,Glycerophospholipid metabolism
4043,r_3028,Glycerophospholipid metabolism
4044,r_3029,Glycerophospholipid metabolism
4045,r_3030,Glycerophospholipid metabolism
4046,r_3031,Glycerophospholipid metabolism
4047,r_3032,Glycerophospholipid metabolism
4048,r_3033,Glycerophospholipid metabolism
4049,r_3034,Glycerophospholipid metabolism
4050,r_3035,Glycerophospholipid metabolism
4051,r_3036,Glycerophospholipid metabolism
4052,r_3037,Glycerophospholipid metabolism
4053,r_3038,Glycerophospholipid metabolism
4054,r_3039,Glycerophospholipid metabolism
4055,r_3040,Glycerophospholipid metabolism
4056,r_3041,Glycerophospholipid metabolism
4057,r_3042,Glycerophospholipid metabolism
4058,r_3043,Glycerophospholipid metabolism
4059,r_3044,Glycerophospholipid metabolism
4060,r_3045,Glycerophospholipid metabolism
4061,r_3046_EXP_1,Glycerophospholipid metabolism
4062,r_3046_EXP_2,Glycerophospholipid metabolism
4063,r_3047_EXP_1,Glycerophospholipid metabolism
4064,r_3047_EXP_2,Glycerophospholipid metabolism
4065,r_3048_EXP_1,Glycerophospholipid metabolism
4066,r_3048_EXP_2,Glycerophospholipid metabolism
4067,r_3049_EXP_1,Glycerophospholipid metabolism
4068,r_3049_EXP_2,Glycerophospholipid metabolism
4069,r_3050_EXP_1,Glycerophospholipid metabolism
4070,r_3050_EXP_2,Glycerophospholipid metabolism
4071,r_3051_EXP_1,Glycerophospholipid metabolism
4072,r_3051_EXP_2,Glycerophospholipid metabolism
4073,r_3052_EXP_1,Glycerophospholipid metabolism
4074,r_3052_EXP_2,Glycerophospholipid metabolism
4075,r_3053_EXP_1,Glycerophospholipid metabolism
4076,r_3053_EXP_2,Glycerophospholipid metabolism
4077,r_3054_EXP_1,Glycerophospholipid metabolism
4078,r_3054_EXP_2,Glycerophospholipid metabolism
4079,r_3055_EXP_1,Glycerophospholipid metabolism
4080,r_3055_EXP_2,Glycerophospholipid metabolism
4081,r_3056_EXP_1,Glycerophospholipid metabolism
4082,r_3056_EXP_2,Glycerophospholipid metabolism
4083,r_3057_EXP_1,Glycerophospholipid metabolism
4084,r_3057_EXP_2,Glycerophospholipid metabolism
4085,r_3058_EXP_1,Glycerophospholipid metabolism
4086,r_3058_EXP_2,Glycerophospholipid metabolism
4087,r_3059_EXP_1,Glycerophospholipid metabolism
4088,r_3059_EXP_2,Glycerophospholipid metabolism
4089,r_3060_EXP_1,Glycerophospholipid metabolism
4090,r_3060_EXP_2,Glycerophospholipid metabolism
4091,r_3061_EXP_1,Glycerophospholipid metabolism
4092,r_3061_EXP_2,Glycerophospholipid metabolism
4093,r_3062_EXP_1,Glycerophospholipid metabolism
4094,r_3062_EXP_2,Glycerophospholipid metabolism
4095,r_3063_EXP_1,Glycerophospholipid metabolism
4096,r_3063_EXP_2,Glycerophospholipid metabolism
4097,r_3064_EXP_1,Glycerophospholipid metabolism
4098,r_3064_EXP_2,Glycerophospholipid metabolism
4099,r_3065_EXP_1,Glycerophospholipid metabolism
4100,r_3065_EXP_2,Glycerophospholipid metabolism
4101,r_3066_EXP_1,Glycerophospholipid metabolism
4102,r_3066_EXP_2,Glycerophospholipid metabolism
4103,r_3067_EXP_1,Glycerophospholipid metabolism
4104,r_3067_EXP_2,Glycerophospholipid metabolism
4105,r_3068_EXP_1,Glycerophospholipid metabolism
4106,r_3068_EXP_2,Glycerophospholipid metabolism
4107,r_3069_EXP_1,Glycerophospholipid metabolism
4108,r_3069_EXP_2,Glycerophospholipid metabolism
4109,r_3070,Glycerophospholipid metabolism
4110,r_3071,Glycerophospholipid metabolism
4111,r_3072,Glycerophospholipid metabolism
4112,r_3073,Glycerophospholipid metabolism
4113,r_3074,Glycerophospholipid metabolism
4114,r_3075,Glycerophospholipid metabolism
4115,r_3076,Glycerophospholipid metabolism
4116,r_3077,Glycerophospholipid metabolism
4117,r_3078,Glycerophospholipid metabolism
4118,r_3079,Glycerophospholipid metabolism
4119,r_3080,Glycerophospholipid metabolism
4120,r_3081,Glycerophospholipid metabolism
4121,r_3082,Inositol phosphate metabolism
4122,r_3083,Inositol phosphate metabolism
4123,r_3084,Inositol phosphate metabolism
4124,r_3085,Inositol phosphate metabolism
4125,r_3086,Inositol phosphate metabolism
4126,r_3087,Inositol phosphate metabolism
4127,r_3088,Inositol phosphate metabolism
4128,r_3089,Inositol phosphate metabolism
4129,r_3090,Inositol phosphate metabolism
4130,r_3091,Inositol phosphate metabolism
4131,r_3092,Inositol phosphate metabolism
4132,r_3093,Inositol phosphate metabolism
4133,r_3094,Inositol phosphate metabolism
4134,r_3095,Inositol phosphate metabolism
4135,r_3096,Inositol phosphate metabolism
4136,r_3097,Inositol phosphate metabolism
4137,r_3098,Glycerophospholipid metabolism
4138,r_3099,Glycerophospholipid metabolism
4139,r_3100,Glycerophospholipid metabolism
4140,r_3101,Glycerophospholipid metabolism
4141,r_3102,Glycerophospholipid metabolism
4142,r_3103,Glycerophospholipid metabolism
4143,r_3104,Glycerophospholipid metabolism
4144,r_3105,Glycerophospholipid metabolism
4145,r_3106,Glycerophospholipid metabolism
4146,r_3107,Glycerophospholipid metabolism
4147,r_3108,Glycerophospholipid metabolism
4148,r_3109,Glycerophospholipid metabolism
4149,r_3110,Glycerophospholipid metabolism
4150,r_3111,Glycerophospholipid metabolism
4151,r_3112_EXP_1,Inositol phosphate metabolism
4152,r_3112_EXP_2,Inositol phosphate metabolism
4153,r_3113_EXP_1,Inositol phosphate metabolism
4154,r_3113_EXP_2,Inositol phosphate metabolism
4155,r_3114_EXP_1,Inositol phosphate metabolism
4156,r_3114_EXP_2,Inositol phosphate metabolism
4157,r_3115_EXP_1,Inositol phosphate metabolism
4158,r_3115_EXP_2,Inositol phosphate metabolism
4159,r_3116_EXP_1,Inositol phosphate metabolism
4160,r_3116_EXP_2,Inositol phosphate metabolism
4161,r_3117_EXP_1,Inositol phosphate metabolism
4162,r_3117_EXP_2,Inositol phosphate metabolism
4163,r_3118_EXP_1,Inositol phosphate metabolism
4164,r_3118_EXP_2,Inositol phosphate metabolism
4165,r_3119_EXP_1,Inositol phosphate metabolism
4166,r_3119_EXP_2,Inositol phosphate metabolism
4167,r_3120_EXP_1,Inositol phosphate metabolism
4168,r_3120_EXP_2,Inositol phosphate metabolism
4169,r_3120_EXP_3,Inositol phosphate metabolism
4170,r_3121_EXP_1,Inositol phosphate metabolism
4171,r_3121_EXP_2,Inositol phosphate metabolism
4172,r_3121_EXP_3,Inositol phosphate metabolism
4173,r_3122_EXP_1,Inositol phosphate metabolism
4174,r_3122_EXP_2,Inositol phosphate metabolism
4175,r_3122_EXP_3,Inositol phosphate metabolism
4176,r_3123_EXP_1,Inositol phosphate metabolism
4177,r_3123_EXP_2,Inositol phosphate metabolism
4178,r_3123_EXP_3,Inositol phosphate metabolism
4179,r_3124_EXP_1,Inositol phosphate metabolism
4180,r_3124_EXP_2,Inositol phosphate metabolism
4181,r_3124_EXP_3,Inositol phosphate metabolism
4182,r_3125_EXP_1,Inositol phosphate metabolism
4183,r_3125_EXP_2,Inositol phosphate metabolism
4184,r_3125_EXP_3,Inositol phosphate metabolism
4185,r_3126_EXP_1,Inositol phosphate metabolism
4186,r_3126_EXP_2,Inositol phosphate metabolism
4187,r_3126_EXP_3,Inositol phosphate metabolism
4188,r_3127_EXP_1,Inositol phosphate metabolism
4189,r_3127_EXP_2,Inositol phosphate metabolism
4190,r_3127_EXP_3,Inositol phosphate metabolism
4191,r_3128,Inositol phosphate metabolism
4192,r_3129,Inositol phosphate metabolism
4193,r_3130,Inositol phosphate metabolism
4194,r_3131,Inositol phosphate metabolism
4195,r_3132,Inositol phosphate metabolism
4196,r_3133,Inositol phosphate metabolism
4197,r_3134,Inositol phosphate metabolism
4198,r_3135,Inositol phosphate metabolism
4199,r_3136,Inositol phosphate metabolism
4200,r_3137,Inositol phosphate metabolism
4201,r_3138,Inositol phosphate metabolism
4202,r_3139,Inositol phosphate metabolism
4203,r_3140,Inositol phosphate metabolism
4204,r_3141,Inositol phosphate metabolism
4205,r_3142,Inositol phosphate metabolism
4206,r_3143,Inositol phosphate metabolism
4207,r_3144_EXP_1,Inositol phosphate metabolism
4208,r_3144_EXP_2,Inositol phosphate metabolism
4209,r_3145_EXP_1,Inositol phosphate metabolism
4210,r_3145_EXP_2,Inositol phosphate metabolism
4211,r_3146_EXP_1,Inositol phosphate metabolism
4212,r_3146_EXP_2,Inositol phosphate metabolism
4213,r_3147_EXP_1,Inositol phosphate metabolism
4214,r_3147_EXP_2,Inositol phosphate metabolism
4215,r_3148_EXP_1,Inositol phosphate metabolism
4216,r_3148_EXP_2,Inositol phosphate metabolism
4217,r_3149_EXP_1,Inositol phosphate metabolism
4218,r_3149_EXP_2,Inositol phosphate metabolism
4219,r_3150_EXP_1,Inositol phosphate metabolism
4220,r_3150_EXP_2,Inositol phosphate metabolism
4221,r_3151_EXP_1,Inositol phosphate metabolism
4222,r_3151_EXP_2,Inositol phosphate metabolism
4223,r_3152_EXP_1,Inositol phosphate metabolism
4224,r_3152_EXP_2,Inositol phosphate metabolism
4225,r_3153_EXP_1,Inositol phosphate metabolism
4226,r_3153_EXP_2,Inositol phosphate metabolism
4227,r_3154_EXP_1,Inositol phosphate metabolism
4228,r_3154_EXP_2,Inositol phosphate metabolism
4229,r_3155_EXP_1,Inositol phosphate metabolism
4230,r_3155_EXP_2,Inositol phosphate metabolism
4231,r_3156_EXP_1,Inositol phosphate metabolism
4232,r_3156_EXP_2,Inositol phosphate metabolism
4233,r_3157_EXP_1,Inositol phosphate metabolism
4234,r_3157_EXP_2,Inositol phosphate metabolism
4235,r_3158_EXP_1,Inositol phosphate metabolism
4236,r_3158_EXP_2,Inositol phosphate metabolism
4237,r_3159_EXP_1,Inositol phosphate metabolism
4238,r_3159_EXP_2,Inositol phosphate metabolism
4239,r_3160,Inositol phosphate metabolism
4240,r_3161,Inositol phosphate metabolism
4241,r_3162,Inositol phosphate metabolism
4242,r_3163,Inositol phosphate metabolism
4243,r_3164,Inositol phosphate metabolism
4244,r_3165,Inositol phosphate metabolism
4245,r_3166,Inositol phosphate metabolism
4246,r_3167,Inositol phosphate metabolism
4247,r_3168,Inositol phosphate metabolism
4248,r_3169,Inositol phosphate metabolism
4249,r_3170,Inositol phosphate metabolism
4250,r_3171,Inositol phosphate metabolism
4251,r_3172,Inositol phosphate metabolism
4252,r_3173,Inositol phosphate metabolism
4253,r_3174,Inositol phosphate metabolism
4254,r_3175,Inositol phosphate metabolism
4255,r_3176_EXP_1,Inositol phosphate metabolism
4256,r_3176_EXP_2,Inositol phosphate metabolism
4257,r_3177_EXP_1,Inositol phosphate metabolism
4258,r_3177_EXP_2,Inositol phosphate metabolism
4259,r_3178_EXP_1,Inositol phosphate metabolism
4260,r_3178_EXP_2,Inositol phosphate metabolism
4261,r_3179_EXP_1,Inositol phosphate metabolism
4262,r_3179_EXP_2,Inositol phosphate metabolism
4263,r_3180_EXP_1,Inositol phosphate metabolism
4264,r_3180_EXP_2,Inositol phosphate metabolism
4265,r_3181_EXP_1,Inositol phosphate metabolism
4266,r_3181_EXP_2,Inositol phosphate metabolism
4267,r_3182_EXP_1,Inositol phosphate metabolism
4268,r_3182_EXP_2,Inositol phosphate metabolism
4269,r_3183_EXP_1,Inositol phosphate metabolism
4270,r_3183_EXP_2,Inositol phosphate metabolism
4271,r_3184_EXP_1,Inositol phosphate metabolism
4272,r_3184_EXP_2,Inositol phosphate metabolism
4273,r_3185_EXP_1,Inositol phosphate metabolism
4274,r_3185_EXP_2,Inositol phosphate metabolism
4275,r_3186_EXP_1,Inositol phosphate metabolism
4276,r_3186_EXP_2,Inositol phosphate metabolism
4277,r_3187_EXP_1,Inositol phosphate metabolism
4278,r_3187_EXP_2,Inositol phosphate metabolism
4279,r_3188_EXP_1,Inositol phosphate metabolism
4280,r_3188_EXP_2,Inositol phosphate metabolism
4281,r_3189_EXP_1,Inositol phosphate metabolism
4282,r_3189_EXP_2,Inositol phosphate metabolism
4283,r_3190_EXP_1,Inositol phosphate metabolism
4284,r_3190_EXP_2,Inositol phosphate metabolism
4285,r_3191_EXP_1,Inositol phosphate metabolism
4286,r_3191_EXP_2,Inositol phosphate metabolism
4287,r_3192_EXP_1,Inositol phosphate metabolism
4288,r_3192_EXP_2,Inositol phosphate metabolism
4289,r_3192_EXP_3,Inositol phosphate metabolism
4290,r_3193_EXP_1,Inositol phosphate metabolism
4291,r_3193_EXP_2,Inositol phosphate metabolism
4292,r_3193_EXP_3,Inositol phosphate metabolism
4293,r_3194_EXP_1,Inositol phosphate metabolism
4294,r_3194_EXP_2,Inositol phosphate metabolism
4295,r_3194_EXP_3,Inositol phosphate metabolism
4296,r_3195_EXP_1,Inositol phosphate metabolism
4297,r_3195_EXP_2,Inositol phosphate metabolism
4298,r_3195_EXP_3,Inositol phosphate metabolism
4299,r_3196_EXP_1,Inositol phosphate metabolism
4300,r_3196_EXP_2,Inositol phosphate metabolism
4301,r_3196_EXP_3,Inositol phosphate metabolism
4302,r_3197_EXP_1,Inositol phosphate metabolism
4303,r_3197_EXP_2,Inositol phosphate metabolism
4304,r_3197_EXP_3,Inositol phosphate metabolism
4305,r_3198_EXP_1,Inositol phosphate metabolism
4306,r_3198_EXP_2,Inositol phosphate metabolism
4307,r_3198_EXP_3,Inositol phosphate metabolism
4308,r_3199_EXP_1,Inositol phosphate metabolism
4309,r_3199_EXP_2,Inositol phosphate metabolism
4310,r_3199_EXP_3,Inositol phosphate metabolism
4311,r_3200_EXP_1,Inositol phosphate metabolism
4312,r_3200_EXP_2,Inositol phosphate metabolism
4313,r_3200_EXP_3,Inositol phosphate metabolism
4314,r_3201_EXP_1,Inositol phosphate metabolism
4315,r_3201_EXP_2,Inositol phosphate metabolism
4316,r_3201_EXP_3,Inositol phosphate metabolism
4317,r_3202_EXP_1,Inositol phosphate metabolism
4318,r_3202_EXP_2,Inositol phosphate metabolism
4319,r_3202_EXP_3,Inositol phosphate metabolism
4320,r_3203_EXP_1,Inositol phosphate metabolism
4321,r_3203_EXP_2,Inositol phosphate metabolism
4322,r_3203_EXP_3,Inositol phosphate metabolism
4323,r_3204_EXP_1,Inositol phosphate metabolism
4324,r_3204_EXP_2,Inositol phosphate metabolism
4325,r_3204_EXP_3,Inositol phosphate metabolism
4326,r_3205_EXP_1,Inositol phosphate metabolism
4327,r_3205_EXP_2,Inositol phosphate metabolism
4328,r_3205_EXP_3,Inositol phosphate metabolism
4329,r_3206_EXP_1,Inositol phosphate metabolism
4330,r_3206_EXP_2,Inositol phosphate metabolism
4331,r_3206_EXP_3,Inositol phosphate metabolism
4332,r_3207_EXP_1,Inositol phosphate metabolism
4333,r_3207_EXP_2,Inositol phosphate metabolism
4334,r_3207_EXP_3,Inositol phosphate metabolism
4335,r_3208,Inositol phosphate metabolism
4336,r_3209,Inositol phosphate metabolism
4337,r_3210,Inositol phosphate metabolism
4338,r_3211,Inositol phosphate metabolism
4339,r_3212,Inositol phosphate metabolism
4340,r_3213,Inositol phosphate metabolism
4341,r_3214,Inositol phosphate metabolism
4342,r_3215,Inositol phosphate metabolism
4343,r_3216,Inositol phosphate metabolism
4344,r_3217,Inositol phosphate metabolism
4345,r_3218,Inositol phosphate metabolism
4346,r_3219,Inositol phosphate metabolism
4347,r_3220,Inositol phosphate metabolism
4348,r_3221,Inositol phosphate metabolism
4349,r_3222,Inositol phosphate metabolism
4350,r_3223,Inositol phosphate metabolism
4351,r_3224,Glycerolipid metabolism
4352,r_3225,Glycerolipid metabolism
4353,r_3226,Glycerolipid metabolism
4354,r_3227,Glycerolipid metabolism
4355,r_3228,Glycerolipid metabolism
4356,r_3229,Glycerolipid metabolism
4357,r_3230,Glycerolipid metabolism
4358,r_3231,Glycerolipid metabolism
4359,r_3232,Glycerolipid metabolism
4360,r_3233,Glycerolipid metabolism
4361,r_3234,Glycerolipid metabolism
4362,r_3235,Glycerolipid metabolism
4363,r_3236,Glycerolipid metabolism
4364,r_3237,Glycerolipid metabolism
4365,r_3238,Glycerolipid metabolism
4366,r_3239,Glycerolipid metabolism
4367,r_3240,Glycerolipid metabolism
4368,r_3241,Glycerolipid metabolism
4369,r_3242,Glycerolipid metabolism
4370,r_3243,Glycerolipid metabolism
4371,r_3244,Glycerolipid metabolism
4372,r_3245,Glycerolipid metabolism
4373,r_3246,Glycerolipid metabolism
4374,r_3247,Glycerolipid metabolism
4375,r_3248,Glycerolipid metabolism
4376,r_3249,Glycerolipid metabolism
4377,r_3250,Glycerolipid metabolism
4378,r_3251,Glycerolipid metabolism
4379,r_3252_EXP_1,Steroid biosynthesis
4380,r_3252_EXP_2,Steroid biosynthesis
4381,r_3253_EXP_1,Steroid biosynthesis
4382,r_3253_EXP_2,Steroid biosynthesis
4383,r_3254,Steroid biosynthesis
4384,r_3255,Steroid biosynthesis
4385,r_3256,Steroid biosynthesis
4386,r_3257,Steroid biosynthesis
4387,r_3258,Steroid biosynthesis
4388,r_3259,Steroid biosynthesis
4389,r_3260,Steroid biosynthesis
4390,r_3261,Steroid biosynthesis
4391,r_3262,Steroid biosynthesis
4392,r_3263,Steroid biosynthesis
4393,r_3264_EXP_1,Glycerolipid metabolism
4394,r_3264_EXP_2,Glycerolipid metabolism
4395,r_3264_EXP_3,Glycerolipid metabolism
4396,r_3264_EXP_4,Glycerolipid metabolism
4397,r_3264_EXP_5,Glycerolipid metabolism
4398,r_3265_EXP_1,Glycerolipid metabolism
4399,r_3265_EXP_2,Glycerolipid metabolism
4400,r_3265_EXP_3,Glycerolipid metabolism
4401,r_3265_EXP_4,Glycerolipid metabolism
4402,r_3266_EXP_1,Glycerolipid metabolism
4403,r_3266_EXP_2,Glycerolipid metabolism
4404,r_3266_EXP_3,Glycerolipid metabolism
4405,r_3266_EXP_4,Glycerolipid metabolism
4406,r_3267_EXP_1,Glycerolipid metabolism
4407,r_3267_EXP_2,Glycerolipid metabolism
4408,r_3267_EXP_3,Glycerolipid metabolism
4409,r_3267_EXP_4,Glycerolipid metabolism
4410,r_3268_EXP_1,Glycerolipid metabolism
4411,r_3268_EXP_2,Glycerolipid metabolism
4412,r_3268_EXP_3,Glycerolipid metabolism
4413,r_3268_EXP_4,Glycerolipid metabolism
4414,r_3269_EXP_1,Glycerolipid metabolism
4415,r_3269_EXP_2,Glycerolipid metabolism
4416,r_3269_EXP_3,Glycerolipid metabolism
4417,r_3269_EXP_4,Glycerolipid metabolism
4418,r_3270_EXP_1,Glycerolipid metabolism
4419,r_3270_EXP_2,Glycerolipid metabolism
4420,r_3270_EXP_3,Glycerolipid metabolism
4421,r_3270_EXP_4,Glycerolipid metabolism
4422,r_3271_EXP_1,Glycerolipid metabolism
4423,r_3271_EXP_2,Glycerolipid metabolism
4424,r_3271_EXP_3,Glycerolipid metabolism
